SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp,Price_Model1,VehicleWeight,TrafficLevel,RawDemand,NormalizedDemand,Price_Model2,Price_Model3
BHMEURBRD01,470,26.14901995,91.7395035,309,car,low,2,0,2016-12-12 16:29:00,1537.25,1.0,0.2,3.037446808510638,0.20023963091228175,12.4,11.78
BHMEURBRD01,470,26.14901995,91.7395035,154,car,average,2,0,2016-12-13 08:02:00,1538.56,1.0,0.5,2.527659574468085,0.14803920052757638,11.78,12.37
BHMEURBRD01,470,26.14901995,91.7395035,207,car,average,2,0,2016-12-13 08:29:00,1539.22,1.0,0.5,2.640425531914894,0.15958604030382595,11.92,11.32
BHMEURBRD01,470,26.14901995,91.7395035,293,truck,low,2,0,2016-12-13 09:02:00,1540.1,1.5,0.2,3.453404255319149,0.24283221914354178,12.91,12.26
BHMEURBRD01,470,26.14901995,91.7395035,337,car,low,2,0,2016-12-13 09:29:00,1541.34,1.0,0.2,3.0970212765957448,0.2063398481525646,12.48,11.86
BHMEURBRD01,470,26.14901995,91.7395035,372,car,low,2,0,2016-12-13 09:55:00,1542.78,1.0,0.2,3.1714893617021276,0.213965119702918,12.57,13.2
BHMEURBRD01,470,26.14901995,91.7395035,391,car,low,3,0,2016-12-13 10:29:00,1544.36,1.0,0.2,4.011914893617022,0.3000217557711928,13.6,14.28
BHMEURBRD01,470,26.14901995,91.7395035,412,car,high,7,0,2016-12-13 11:02:00,1546.03,1.0,1.0,6.7765957446808525,0.583115408700601,17.0,16.15
BHMEURBRD01,470,26.14901995,91.7395035,427,car,high,7,0,2016-12-13 11:29:00,1547.78,1.0,1.0,6.808510638297873,0.5863833822221809,17.04,16.19
BHMEURBRD01,470,26.14901995,91.7395035,445,bike,high,8,0,2016-12-13 12:02:00,1549.6,0.5,1.0,7.196808510638299,0.6261437267347382,17.51,16.63
BHMEURBRD01,470,26.14901995,91.7395035,447,bike,high,8,0,2016-12-13 12:29:00,1551.49,0.5,1.0,7.201063829787235,0.6265794565376156,17.52,16.64
BHMEURBRD01,470,26.14901995,91.7395035,445,car,high,7,0,2016-12-13 13:02:00,1553.39,1.0,1.0,6.846808510638299,0.590304950448077,17.08,17.93
BHMEURBRD01,470,26.14901995,91.7395035,440,car,average,5,0,2016-12-13 13:55:00,1555.29,1.0,0.5,5.536170212765958,0.4561001711618561,15.47,16.24
BHMEURBRD01,470,26.14901995,91.7395035,437,truck,average,4,0,2016-12-13 14:29:00,1557.16,1.5,0.5,5.1797872340425535,0.41960780017087884,15.04,14.29
BHMEURBRD01,470,26.14901995,91.7395035,421,car,average,4,0,2016-12-13 14:56:00,1559.02,1.0,0.5,4.695744680851065,0.3700435350935814,14.44,13.72
BHMEURBRD01,470,26.14901995,91.7395035,408,bike,low,2,0,2016-12-13 15:28:00,1560.81,0.5,0.2,2.798085106382979,0.1757298295004314,12.11,12.72
BHMEURBRD01,470,26.14901995,91.7395035,385,car,average,3,0,2016-12-13 16:02:00,1562.54,1.0,0.5,3.819148936170213,0.28028319570084925,13.36,12.69
BHMEURBRD01,470,26.14901995,91.7395035,356,car,low,2,0,2016-12-13 16:29:00,1564.18,1.0,0.2,3.137446808510638,0.2104792812798993,12.53,11.9
BHMEURBRD01,470,26.14901995,91.7395035,177,car,low,2,0,2016-12-14 08:03:00,1565.7,1.0,0.2,2.756595744680851,0.17148146392237731,12.06,11.46
BHMEURBRD01,470,26.14901995,91.7395035,256,bike,low,2,0,2016-12-14 08:43:00,1566.45,0.5,0.2,2.47468085106383,0.14261436448175352,11.71,11.12
BHMEURBRD01,470,26.14901995,91.7395035,320,car,low,2,0,2016-12-14 09:03:00,1567.54,1.0,0.2,3.060851063829787,0.20263614482810716,12.43,11.81
BHMEURBRD01,470,26.14901995,91.7395035,376,car,low,3,0,2016-12-14 09:29:00,1568.9,1.0,0.2,3.98,0.2967537822496127,13.56,12.88
BHMEURBRD01,470,26.14901995,91.7395035,408,bike,average,4,0,2016-12-14 10:02:00,1570.5,0.5,0.5,4.218085106382979,0.3211328647205999,13.85,14.54
BHMEURBRD01,470,26.14901995,91.7395035,435,car,average,4,0,2016-12-14 10:30:00,1572.24,1.0,0.5,4.725531914893618,0.3730936437137228,14.48,15.2
BHMEURBRD01,470,26.14901995,91.7395035,469,truck,average,5,0,2016-12-14 11:30:00,1574.09,1.5,0.5,6.047872340425533,0.5084966799578563,16.1,15.3
BHMEURBRD01,470,26.14901995,91.7395035,438,bike,high,8,0,2016-12-14 12:02:00,1576.09,0.5,1.0,7.181914893617022,0.6246186724246675,17.5,16.62
BHMEURBRD01,470,26.14901995,91.7395035,440,truck,high,8,0,2016-12-14 12:30:00,1577.95,1.5,1.0,8.086170212765959,0.7172112555361024,18.61,17.68
BHMEURBRD01,470,26.14901995,91.7395035,442,bike,high,7,0,2016-12-14 13:03:00,1579.82,0.5,1.0,6.390425531914895,0.5435729290894823,16.52,17.35
BHMEURBRD01,470,26.14901995,91.7395035,444,car,high,7,0,2016-12-14 13:29:00,1581.7,1.0,1.0,6.844680851063831,0.5900870855466384,17.08,17.93
BHMEURBRD01,470,26.14901995,91.7395035,450,car,average,4,0,2016-12-14 14:03:00,1583.59,1.0,0.5,4.757446808510639,0.3763616172353028,14.52,13.79
BHMEURBRD01,470,26.14901995,91.7395035,437,car,average,4,0,2016-12-14 14:30:00,1585.51,1.0,0.5,4.729787234042554,0.37352937351660015,14.48,15.2
BHMEURBRD01,470,26.14901995,91.7395035,427,car,average,4,0,2016-12-14 14:56:00,1587.37,1.0,0.5,4.708510638297873,0.3713507245022134,14.46,15.18
BHMEURBRD01,470,26.14901995,91.7395035,414,car,low,2,0,2016-12-14 15:30:00,1589.18,1.0,0.2,3.260851063829787,0.22311544556334215,12.68,13.31
BHMEURBRD01,470,26.14901995,91.7395035,398,car,low,3,0,2016-12-14 15:56:00,1590.94,1.0,0.2,4.026808510638299,0.3015468100812635,13.62,12.94
BHMEURBRD01,470,26.14901995,91.7395035,361,car,low,2,0,2016-12-14 16:30:00,1592.64,1.0,0.2,3.1480851063829784,0.21156860578709263,12.54,13.17
BHMEURBRD01,470,26.14901995,91.7395035,127,car,low,2,0,2016-12-15 07:57:00,1594.17,1.0,0.2,2.6502127659574466,0.16058821885044378,11.93,12.53
BHMEURBRD01,470,26.14901995,91.7395035,196,car,low,2,0,2016-12-15 08:30:00,1594.71,1.0,0.2,2.7970212765957445,0.17562089704971204,12.11,11.5
BHMEURBRD01,470,26.14901995,91.7395035,290,car,low,2,0,2016-12-15 09:03:00,1595.55,1.0,0.2,2.9970212765957447,0.19610019778494706,12.35,11.73
BHMEURBRD01,470,26.14901995,91.7395035,318,car,low,2,0,2016-12-15 09:30:00,1596.78,1.0,0.2,3.056595744680851,0.2022004150252298,12.43,13.05
BHMEURBRD01,470,26.14901995,91.7395035,354,car,low,2,0,2016-12-15 09:57:00,1598.14,1.0,0.2,3.133191489361702,0.21004355147702194,12.52,11.89
BHMEURBRD01,470,26.14901995,91.7395035,384,car,average,4,0,2016-12-15 10:30:00,1599.64,1.0,0.5,4.617021276595746,0.3619825337403506,14.34,13.62
BHMEURBRD01,470,26.14901995,91.7395035,410,bike,average,6,0,2016-12-15 11:03:00,1601.28,0.5,0.5,5.822340425531916,0.4854030004053573,15.82,15.03
BHMEURBRD01,470,26.14901995,91.7395035,418,cycle,average,5,0,2016-12-15 11:26:00,1603.02,0.3,0.5,4.859361702127659,0.386797346014215,14.64,15.37
BHMEURBRD01,470,26.14901995,91.7395035,430,car,high,8,0,2016-12-15 12:00:00,1604.8,1.0,1.0,7.614893617021278,0.668954179867437,18.03,17.13
BHMEURBRD01,470,26.14901995,91.7395035,432,car,high,8,0,2016-12-15 12:26:00,1606.63,1.0,1.0,7.619148936170214,0.6693899096703143,18.03,17.13
BHMEURBRD01,470,26.14901995,91.7395035,427,bike,high,7,0,2016-12-15 13:00:00,1608.47,0.5,1.0,6.358510638297873,0.5403049555679021,16.48,17.3
BHMEURBRD01,470,26.14901995,91.7395035,434,car,high,7,0,2016-12-15 13:26:00,1610.29,1.0,1.0,6.82340425531915,0.5879084365322517,17.05,17.9
BHMEURBRD01,470,26.14901995,91.7395035,433,truck,average,4,0,2016-12-15 14:00:00,1612.13,1.5,0.5,5.171276595744681,0.4187363405651241,15.02,14.27
BHMEURBRD01,470,26.14901995,91.7395035,428,car,average,4,0,2016-12-15 14:26:00,1613.97,1.0,0.5,4.710638297872341,0.3715685894036521,14.46,13.74
BHMEURBRD01,470,26.14901995,91.7395035,402,bike,high,4,0,2016-12-15 15:00:00,1615.8,0.5,1.0,3.905319148936171,0.28910672420911543,13.47,12.8
BHMEURBRD01,470,26.14901995,91.7395035,388,bike,low,2,0,2016-12-15 15:26:00,1617.51,0.5,0.2,2.7555319148936173,0.171372531471658,12.06,12.66
BHMEURBRD01,470,26.14901995,91.7395035,366,car,average,2,0,2016-12-15 16:03:00,1619.16,1.0,0.5,2.9787234042553195,0.1942265596325745,12.33,11.71
BHMEURBRD01,470,26.14901995,91.7395035,343,bike,low,2,0,2016-12-15 16:30:00,1620.71,0.5,0.2,2.6597872340425535,0.16156861090691785,11.94,11.34
BHMEURBRD01,470,26.14901995,91.7395035,138,car,low,1,0,2016-12-16 07:59:00,1622.17,1.0,0.2,1.8736170212765957,0.08106752982532918,10.97,11.52
BHMEURBRD01,470,26.14901995,91.7395035,200,car,low,1,0,2016-12-16 08:30:00,1622.76,1.0,0.2,2.005531914893617,0.09457515371452671,11.13,11.69
BHMEURBRD01,470,26.14901995,91.7395035,257,car,low,2,0,2016-12-16 09:03:00,1623.61,1.0,0.2,2.9268085106382977,0.18891065603747093,12.27,11.66
BHMEURBRD01,470,26.14901995,91.7395035,285,car,low,3,0,2016-12-16 09:30:00,1624.71,1.0,0.2,3.7863829787234047,0.27692807621869375,13.32,12.65
BHMEURBRD01,470,26.14901995,91.7395035,311,car,low,3,0,2016-12-16 10:03:00,1625.92,1.0,0.2,3.8417021276595746,0.28259256365609914,13.39,12.72
BHMEURBRD01,470,26.14901995,91.7395035,321,car,low,3,0,2016-12-16 10:29:00,1627.24,1.0,0.2,3.8629787234042556,0.28477121267048583,13.42,14.09
BHMEURBRD01,470,26.14901995,91.7395035,343,bike,high,7,0,2016-12-16 11:03:00,1628.61,0.5,1.0,6.179787234042554,0.5220043038470539,16.26,15.45
BHMEURBRD01,470,26.14901995,91.7395035,351,cycle,average,5,0,2016-12-16 11:30:00,1630.07,0.3,0.5,4.716808510638298,0.3722003976178242,14.47,15.19
BHMEURBRD01,470,26.14901995,91.7395035,361,bike,average,5,0,2016-12-16 11:56:00,1631.56,0.5,0.5,4.918085106382979,0.3928104172939224,14.71,15.45
BHMEURBRD01,470,26.14901995,91.7395035,357,car,high,7,0,2016-12-16 12:30:00,1633.1,1.0,1.0,6.659574468085108,0.5711328391214741,16.85,17.69
BHMEURBRD01,470,26.14901995,91.7395035,356,car,high,8,0,2016-12-16 12:56:00,1634.62,1.0,1.0,7.457446808510639,0.6528321771609753,17.83,16.94
BHMEURBRD01,470,26.14901995,91.7395035,365,car,high,7,0,2016-12-16 13:30:00,1636.13,1.0,1.0,6.676595744680852,0.5728757583329833,16.87,17.71
BHMEURBRD01,470,26.14901995,91.7395035,369,cycle,average,5,0,2016-12-16 13:56:00,1637.69,0.3,0.5,4.755106382978724,0.37612196584372026,14.51,15.24
BHMEURBRD01,470,26.14901995,91.7395035,375,car,average,4,0,2016-12-16 14:30:00,1639.26,1.0,0.5,4.597872340425533,0.3600217496274026,14.32,15.04
BHMEURBRD01,470,26.14901995,91.7395035,371,car,high,5,0,2016-12-16 14:56:00,1640.85,1.0,1.0,5.08936170212766,0.41034854185973535,14.92,14.17
BHMEURBRD01,470,26.14901995,91.7395035,360,car,low,2,0,2016-12-16 15:30:00,1642.43,1.0,0.2,3.1459574468085107,0.211350740885654,12.54,13.17
BHMEURBRD01,470,26.14901995,91.7395035,323,cycle,average,2,0,2016-12-16 16:03:00,1643.96,0.3,0.5,2.2572340425531916,0.12034857155472142,11.44,12.01
BHMEURBRD01,470,26.14901995,91.7395035,310,car,average,2,0,2016-12-16 16:30:00,1645.34,1.0,0.5,2.8595744680851065,0.18202612515200897,12.18,12.79
BHMEURBRD01,470,26.14901995,91.7395035,51,car,low,1,0,2016-12-17 07:59:00,1646.66,1.0,0.2,1.6885106382978723,0.062113283400164865,10.75,11.29
BHMEURBRD01,470,26.14901995,91.7395035,56,truck,low,1,0,2016-12-17 08:26:00,1646.87,1.5,0.2,2.1491489361702127,0.10928103456163697,11.31,10.74
BHMEURBRD01,470,26.14901995,91.7395035,65,car,low,2,0,2016-12-17 09:00:00,1647.11,1.0,0.2,2.5182978723404257,0.14708059496124626,11.76,12.35
BHMEURBRD01,470,26.14901995,91.7395035,66,bike,low,2,0,2016-12-17 09:26:00,1647.39,0.5,0.2,2.070425531914894,0.10122003320840622,11.21,11.77
BHMEURBRD01,470,26.14901995,91.7395035,76,car,low,1,0,2016-12-17 09:59:00,1647.67,1.0,0.2,1.7417021276595746,0.06755990593613163,10.81,11.35
BHMEURBRD01,470,26.14901995,91.7395035,101,car,average,3,0,2016-12-17 10:33:00,1647.99,1.0,0.5,3.214893617021277,0.21840956369226697,12.62,13.25
BHMEURBRD01,470,26.14901995,91.7395035,129,car,average,4,0,2016-12-17 11:00:00,1648.42,1.0,0.5,4.074468085106384,0.3064269838734897,13.68,14.36
BHMEURBRD01,470,26.14901995,91.7395035,139,car,high,6,0,2016-12-17 11:33:00,1648.97,1.0,1.0,5.395744680851065,0.44172108766690393,15.3,14.54
BHMEURBRD01,470,26.14901995,91.7395035,156,cycle,high,7,0,2016-12-17 12:00:00,1649.56,0.3,1.0,5.601914893617023,0.46283219661631114,15.55,16.33
BHMEURBRD01,470,26.14901995,91.7395035,160,car,high,7,0,2016-12-17 12:26:00,1650.23,1.0,1.0,6.2404255319148945,0.5282134535380559,16.34,17.16
BHMEURBRD01,470,26.14901995,91.7395035,175,car,high,6,0,2016-12-17 13:00:00,1650.91,1.0,1.0,5.472340425531916,0.44956422411869607,15.39,16.16
BHMEURBRD01,470,26.14901995,91.7395035,183,car,high,6,0,2016-12-17 13:27:00,1651.65,1.0,1.0,5.489361702127661,0.4513071433302054,15.42,16.19
BHMEURBRD01,470,26.14901995,91.7395035,209,car,average,3,0,2016-12-17 14:00:00,1652.43,1.0,0.5,3.44468085106383,0.24193897304764325,12.9,13.55
BHMEURBRD01,470,26.14901995,91.7395035,235,car,high,5,0,2016-12-17 14:30:00,1653.32,1.0,1.0,4.8,0.38071891526407614,14.57,15.3
BHMEURBRD01,470,26.14901995,91.7395035,245,bike,low,3,0,2016-12-17 15:03:00,1654.32,0.5,0.2,3.2512765957446814,0.2221350535068682,12.67,13.3
BHMEURBRD01,470,26.14901995,91.7395035,247,car,low,2,0,2016-12-17 15:30:00,1655.36,1.0,0.2,2.905531914893617,0.18673200702308423,12.24,12.85
BHMEURBRD01,470,26.14901995,91.7395035,263,car,low,2,0,2016-12-17 15:57:00,1656.41,1.0,0.2,2.939574468085106,0.19021784544610293,12.28,12.89
BHMEURBRD01,470,26.14901995,91.7395035,276,bike,low,2,0,2016-12-17 16:30:00,1657.53,0.5,0.2,2.5172340425531914,0.1469716625105269,11.76,12.35
BHMEURBRD01,470,26.14901995,91.7395035,83,car,low,2,1,2016-12-18 08:03:00,1658.71,1.0,0.2,2.956595744680851,0.1919607646576123,12.3,12.92
BHMEURBRD01,470,26.14901995,91.7395035,62,car,low,2,1,2016-12-18 08:30:00,1659.06,1.0,0.2,2.911914893617021,0.18738560172740024,12.25,11.64
BHMEURBRD01,470,26.14901995,91.7395035,63,car,low,2,1,2016-12-18 08:56:00,1659.32,1.0,0.2,2.9140425531914893,0.1876034666288389,12.25,12.86
BHMEURBRD01,470,26.14901995,91.7395035,73,bike,low,2,1,2016-12-18 09:30:00,1659.59,0.5,0.2,2.4853191489361706,0.1437036889889469,11.72,12.31
BHMEURBRD01,470,26.14901995,91.7395035,78,car,low,3,1,2016-12-18 09:56:00,1659.9,1.0,0.2,3.745957446808511,0.272788643091359,13.27,13.93
BHMEURBRD01,470,26.14901995,91.7395035,99,car,average,4,1,2016-12-18 10:30:00,1660.23,1.0,0.5,4.410638297872341,0.3408496383007995,14.09,14.79
BHMEURBRD01,470,26.14901995,91.7395035,143,car,average,6,1,2016-12-18 11:03:00,1660.66,1.0,0.5,6.104255319148938,0.5142700998459812,16.17,16.98
BHMEURBRD01,470,26.14901995,91.7395035,141,car,average,5,1,2016-12-18 11:30:00,1661.26,1.0,0.5,5.300000000000001,0.4319171671021637,15.18,15.94
BHMEURBRD01,470,26.14901995,91.7395035,145,car,high,9,1,2016-12-18 12:03:00,1661.86,1.0,1.0,8.208510638297874,0.729738487368826,18.76,19.7
BHMEURBRD01,470,26.14901995,91.7395035,142,car,high,9,1,2016-12-18 12:30:00,1662.48,1.0,1.0,8.202127659574469,0.7290848926645099,18.75,19.69
BHMEURBRD01,470,26.14901995,91.7395035,155,truck,high,9,1,2016-12-18 12:56:00,1663.09,1.5,1.0,8.679787234042553,0.7779955630374913,19.34,20.0
BHMEURBRD01,470,26.14901995,91.7395035,175,car,high,9,1,2016-12-18 13:30:00,1663.74,1.0,1.0,8.272340425531915,0.7362744344119859,18.84,19.78
BHMEURBRD01,470,26.14901995,91.7395035,212,truck,average,5,1,2016-12-18 14:03:00,1664.49,1.5,0.5,5.901063829787235,0.4934640017585881,15.92,16.72
BHMEURBRD01,470,26.14901995,91.7395035,227,bike,average,5,1,2016-12-18 14:30:00,1665.39,0.5,0.5,5.032978723404256,0.40457512197161055,14.85,15.59
BHMEURBRD01,470,26.14901995,91.7395035,234,car,average,5,1,2016-12-18 14:56:00,1666.36,1.0,0.5,5.497872340425533,0.45217860293596013,15.43,16.2
BHMEURBRD01,470,26.14901995,91.7395035,258,truck,low,3,1,2016-12-18 15:30:00,1667.35,1.5,0.2,4.578936170212766,0.3580827520045983,14.3,15.02
BHMEURBRD01,470,26.14901995,91.7395035,281,car,low,3,1,2016-12-18 16:03:00,1668.45,1.0,0.2,4.177872340425532,0.317015218083409,13.8,14.49
BHMEURBRD01,470,26.14901995,91.7395035,299,bike,low,3,1,2016-12-18 16:30:00,1669.65,0.5,0.2,3.766170212765958,0.2748583596550264,13.3,13.97
BHMEURBRD01,470,26.14901995,91.7395035,134,car,low,2,0,2016-12-19 08:03:00,1670.92,1.0,0.2,2.6651063829787236,0.16211327316051452,11.95,11.35
BHMEURBRD01,470,26.14901995,91.7395035,215,car,low,2,0,2016-12-19 08:30:00,1671.49,1.0,0.2,2.8374468085106384,0.1797603301770468,12.16,11.55
BHMEURBRD01,470,26.14901995,91.7395035,275,car,low,3,0,2016-12-19 09:03:00,1672.4,1.0,0.2,3.7651063829787237,0.274749427204307,13.3,12.64
BHMEURBRD01,470,26.14901995,91.7395035,299,car,low,2,0,2016-12-19 09:30:00,1673.57,1.0,0.2,3.016170212765957,0.19806098189789503,12.38,13.0
BHMEURBRD01,470,26.14901995,91.7395035,324,car,average,3,0,2016-12-19 09:56:00,1674.85,1.0,0.5,3.68936170212766,0.26699343671309034,13.2,12.54
BHMEURBRD01,470,26.14901995,91.7395035,342,truck,average,3,0,2016-12-19 10:30:00,1676.23,1.5,0.5,4.177659574468086,0.3169934315932652,13.8,13.11
BHMEURBRD01,470,26.14901995,91.7395035,375,car,high,7,0,2016-12-19 11:03:00,1677.68,1.0,1.0,6.697872340425533,0.5750544073473701,16.9,16.05
BHMEURBRD01,470,26.14901995,91.7395035,387,car,average,5,0,2016-12-19 11:30:00,1679.28,1.0,0.5,5.4234042553191495,0.4445533313856066,15.33,16.1
BHMEURBRD01,470,26.14901995,91.7395035,409,car,high,8,0,2016-12-19 12:03:00,1680.92,1.0,1.0,7.570212765957448,0.6643790169372249,17.97,17.07
BHMEURBRD01,470,26.14901995,91.7395035,413,car,high,8,0,2016-12-19 12:30:00,1682.66,1.0,1.0,7.57872340425532,0.6652504765429795,17.98,17.08
BHMEURBRD01,470,26.14901995,91.7395035,425,car,high,7,0,2016-12-19 13:03:00,1684.42,1.0,1.0,6.804255319148938,0.5859476524193037,17.03,16.18
BHMEURBRD01,470,26.14901995,91.7395035,442,truck,average,5,0,2016-12-19 13:30:00,1686.23,1.5,0.5,5.9904255319148945,0.5026143276190123,16.03,16.83
BHMEURBRD01,470,26.14901995,91.7395035,443,truck,high,6,0,2016-12-19 14:03:00,1688.11,1.5,1.0,6.492553191489362,0.5540304443585383,16.65,15.82
BHMEURBRD01,470,26.14901995,91.7395035,443,bike,average,5,0,2016-12-19 14:30:00,1690.0,0.5,0.5,5.092553191489362,0.4106753392118933,14.93,14.18
BHMEURBRD01,470,26.14901995,91.7395035,432,bike,low,3,0,2016-12-19 15:03:00,1691.88,0.5,0.2,3.649148936170213,0.2628757900758995,13.15,13.81
BHMEURBRD01,470,26.14901995,91.7395035,419,truck,low,3,0,2016-12-19 15:29:00,1693.72,1.5,0.2,4.521489361702129,0.35220039966575434,14.23,13.52
BHMEURBRD01,470,26.14901995,91.7395035,405,car,low,2,0,2016-12-19 16:03:00,1695.5,1.0,0.2,3.241702127659574,0.2211546614503941,12.65,13.28
BHMEURBRD01,470,26.14901995,91.7395035,373,car,low,2,0,2016-12-19 16:30:00,1697.23,1.0,0.2,3.1736170212765957,0.21418298460435664,12.57,11.94
BHMMBMMBX01,687,20.0000347,78.00000286,264,car,low,2,0,2016-10-04 07:59:00,10.0,1.0,0.2,2.7642794759825327,0.13947875600714107,11.67,12.25
BHMMBMMBX01,687,20.0000347,78.00000286,302,car,low,1,0,2016-10-04 08:25:00,10.77,1.0,0.2,2.0195924308588062,0.06961716117915485,10.84,11.38
BHMMBMMBX01,687,20.0000347,78.00000286,346,truck,low,2,0,2016-10-04 08:59:00,11.65,1.5,0.2,3.3336390101892284,0.19289228770566882,12.31,11.69
BHMMBMMBX01,687,20.0000347,78.00000286,414,truck,low,2,0,2016-10-04 09:32:00,12.66,1.5,0.2,3.4326200873362445,0.2021780352590368,12.43,13.05
BHMMBMMBX01,687,20.0000347,78.00000286,485,car,low,3,0,2016-10-04 09:59:00,13.86,1.0,0.2,3.8859679767103352,0.24470812460457303,12.94,12.29
BHMMBMMBX01,687,20.0000347,78.00000286,530,car,average,5,0,2016-10-04 10:26:00,15.27,1.0,0.5,5.3714701601164485,0.38406807766507534,14.61,13.88
BHMMBMMBX01,687,20.0000347,78.00000286,573,car,average,4,0,2016-10-04 10:59:00,16.82,1.0,0.5,4.63406113537118,0.314889258392484,13.78,14.47
BHMMBMMBX01,687,20.0000347,78.00000286,604,bike,average,5,0,2016-10-04 11:25:00,18.48,0.5,0.5,5.029184861717614,0.3519571432948625,14.22,14.93
BHMMBMMBX01,687,20.0000347,78.00000286,634,bike,average,5,0,2016-10-04 11:59:00,20.24,0.5,0.5,5.072852983988356,0.3560537966272307,14.27,14.98
BHMMBMMBX01,687,20.0000347,78.00000286,648,bike,high,9,0,2016-10-04 12:29:00,22.09,0.5,1.0,7.993231441048036,0.63002431598491,17.56,16.68
BHMMBMMBX01,687,20.0000347,78.00000286,651,truck,average,6,0,2016-10-04 13:02:00,23.97,1.5,0.5,6.79759825327511,0.5178579477446679,16.21,17.02
BHMMBMMBX01,687,20.0000347,78.00000286,648,car,high,8,0,2016-10-04 13:29:00,25.87,1.0,1.0,7.6432314410480355,0.5971896395259786,17.17,16.31
BHMMBMMBX01,687,20.0000347,78.00000286,637,car,high,6,0,2016-10-04 14:02:00,27.76,1.0,1.0,6.027219796215431,0.4455861552061385,15.35,14.58
BHMMBMMBX01,687,20.0000347,78.00000286,627,truck,average,4,0,2016-10-04 14:29:00,29.61,1.5,0.5,5.1626637554585155,0.3644792469808013,14.37,13.65
BHMMBMMBX01,687,20.0000347,78.00000286,593,cycle,average,4,0,2016-10-04 14:57:00,31.44,0.3,0.5,4.033173216885007,0.2585179429879863,13.1,13.76
BHMMBMMBX01,687,20.0000347,78.00000286,572,car,average,3,0,2016-10-04 15:30:00,33.16,1.0,0.5,3.832605531295488,0.23970201423241905,12.88,13.52
BHMMBMMBX01,687,20.0000347,78.00000286,511,car,low,3,0,2016-10-04 16:04:00,34.83,1.0,0.2,3.9238136826783117,0.24825855749262546,12.98,12.33
BHMMBMMBX01,687,20.0000347,78.00000286,471,car,low,2,0,2016-10-04 16:31:00,36.31,1.0,0.2,3.065589519650655,0.16774566400048185,12.01,11.41
BHMMBMMBX01,687,20.0000347,78.00000286,282,bike,low,2,0,2016-10-05 07:57:00,37.69,0.5,0.2,2.340480349344978,0.09972073541650742,11.2,11.76
BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,2,0,2016-10-05 08:30:00,38.51,1.0,0.2,2.860349344978166,0.14849139333835118,11.78,11.19
BHMMBMMBX01,687,20.0000347,78.00000286,395,cycle,average,3,0,2016-10-05 09:04:00,39.47,0.3,0.5,2.944963609898108,0.15642934194537003,11.88,12.47
BHMMBMMBX01,687,20.0000347,78.00000286,464,car,low,2,0,2016-10-05 09:30:00,40.62,1.0,0.2,3.055400291120815,0.16678977822292926,12.0,12.6
BHMMBMMBX01,687,20.0000347,78.00000286,536,car,low,4,0,2016-10-05 10:04:00,41.97,1.0,0.2,4.760203784570597,0.3267231243185849,13.92,14.62
BHMMBMMBX01,687,20.0000347,78.00000286,578,cycle,average,4,0,2016-10-05 10:30:00,43.53,0.3,0.5,4.011339155749637,0.2564696163218022,13.08,13.73
BHMMBMMBX01,687,20.0000347,78.00000286,619,car,average,5,0,2016-10-05 11:04:00,45.21,1.0,0.5,5.501018922852984,0.39622148255110123,14.75,15.49
BHMMBMMBX01,687,20.0000347,78.00000286,640,cycle,average,6,0,2016-10-05 11:30:00,47.01,0.3,0.5,5.701586608442504,0.41503741130666844,14.98,15.73
BHMMBMMBX01,687,20.0000347,78.00000286,650,car,high,9,0,2016-10-05 12:04:00,48.88,1.0,1.0,8.446142649199418,0.6725134387971223,18.07,18.97
BHMMBMMBX01,687,20.0000347,78.00000286,661,car,high,9,0,2016-10-05 12:30:00,50.77,1.0,1.0,8.462154294032024,0.6740155450189907,18.09,18.99
BHMMBMMBX01,687,20.0000347,78.00000286,663,bike,high,8,0,2016-10-05 12:57:00,52.69,0.5,1.0,7.215065502183407,0.557021953602108,16.68,17.51
BHMMBMMBX01,687,20.0000347,78.00000286,638,car,high,8,0,2016-10-05 13:30:00,54.62,1.0,1.0,7.628675400291122,0.5958240884151892,17.15,18.01
BHMMBMMBX01,687,20.0000347,78.00000286,635,bike,average,6,0,2016-10-05 13:57:00,56.48,0.5,0.5,5.874308588064047,0.43124104078729564,15.17,15.93
BHMMBMMBX01,687,20.0000347,78.00000286,620,bike,average,4,0,2016-10-05 14:30:00,58.33,0.5,0.5,4.252474526928676,0.27909133602313957,13.35,14.02
BHMMBMMBX01,687,20.0000347,78.00000286,584,car,average,5,0,2016-10-05 14:57:00,60.13,1.0,0.5,5.450072780203785,0.3914420536633382,14.7,13.96
BHMMBMMBX01,687,20.0000347,78.00000286,555,car,low,3,0,2016-10-05 15:30:00,61.83,1.0,0.2,3.987860262008734,0.25426698238009887,13.05,13.7
BHMMBMMBX01,687,20.0000347,78.00000286,513,cycle,low,2,0,2016-10-05 16:04:00,63.45,0.3,0.2,2.4967248908296944,0.11437856103972094,11.37,11.94
BHMMBMMBX01,687,20.0000347,78.00000286,465,car,low,2,0,2016-10-05 16:30:00,64.94,1.0,0.2,3.0568558951965064,0.1669263333340082,12.0,12.6
BHMMBMMBX01,687,20.0000347,78.00000286,356,car,low,2,0,2016-10-06 07:57:00,66.3,1.0,0.2,2.8981950509461423,0.1520418262264036,11.82,11.23
